event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
RUS8100,"09 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Students (Russia); Labor Group (Russia); Former Military Forces of Russia (2000-)",Protesters,,,,"Protesters only",,643,Europe,Russia,Ivanovo,Kineshma,,Kineshma,57.4405,42.1184,1,"Krasnaya Vesna",National,"On 9 April 2022, 500 people, mostly students, veterans, and public sector employees, gathered in Kineshma to support the Russian military invasion in Ukraine.",0,"crowd size=500",1680633676,6360
RUS8085,"09 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation; Former Military Forces of Russia (2000-)",Protesters,,,,"Protesters only",,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,"RIA Novosti",National,"On 9 April 2022, over one thousand people, including members of the Communist Party of the Russian Federation and veterans, gathered in Volgograd to support the Russian military invasion in Ukraine.",0,"crowd size=over 1000",1680633676,25879
RUS8092,"09 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","Labor Group (Russia); Students (Russia)",Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Kabardino-Balkaria",Chegemskiy,,"Nizhnii Chegem",43.4948,43.2949,1,"RIA Novosti",National,"On 9 April 2022, residents in Nizhnii Chegem, mostly school students and public sector employees, including teachers, participated in a demonstration to support the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633676,732
RUS8064,"09 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,Omsk,Omsk,,Omsk,54.9706,73.3744,1,KPRF,Other,"On 9 April 2022, the Communist Party of the Russian Federation organized a motor rally in Omsk in support of the Russian troops taking part in the military invasion in Ukraine.",0,"crowd size=no report",1715128054,3902
RUS8053,"09 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,"Moscow Oblast",Domodedovo,,Domodedovo,55.4372,37.7583,1,KPRF,Other,"On 9 April 2022, the Communist Party of the Russian Federation organized a motor rally in Domodedovo in support of the Russian armed forces and the Russian military invasion in Ukraine.",0,"crowd size=no report",1727204997,5463
RUS8057,"09 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,"Moscow Oblast",Lyubertsy,,Lyubertsy,55.6795,37.9005,1,KPRF,Other,"On 9 April 2022, the Communist Party of the Russian Federation organized a motor rally in Lyubertsy in support of the Russian armed forces and the Russian military invasion in Ukraine.",0,"crowd size=no report",1734479912,12675
RUS8039,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Rostov,Taganrog,,Taganrog,47.2361,38.8968,1,Don24,Subnational,"On 8 April 2022, people gathered in Taganrog to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,10948
RUS8040,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,Samara,Tolyatti,,Tolyatti,53.5303,49.3461,1,KPRF,Other,"On 8 April 2022, the Communist Party of the Russian Federation held a motor rally in Tolyatti to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,6186
RUS8041,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,Volgograd,Volgograd,,Volgograd,48.7194,44.5018,1,KPRF,Other,"On 8 April 2022, over 30 cars participated in a motor rally organized by the Communist Party of the Russian Federation in Volgograd to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=over 30 cars",1680633675,25879
RUS8035,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Novgorod,"Velikiy Novgorod",,"Veliky Novgorod",58.5447,31.2857,1,"Moskovskij Komsomolets",National,"On 8 April 2022, people gathered in Veliky Novgorod to show support for the independence of the Moscow-backed separatist Donbass regions and the Russian invasion of Ukraine.",0,"crowd size=no report",1680633675,2615
RUS8038,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Tatarstan",Kazan,,Kazan,55.7887,49.1221,1,ProKazan,Subnational,"On 8 April 2022, people gathered in Kazan to show support for the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,13460
RUS8037,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Ingushetia",Nazran,,Nazran,43.2152,44.7761,1,Regnum,International,"On 8 April 2022, people gathered in Nazran to show support for the independence of the Moscow-backed separatist Donbass regions and for the actions of the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,3813
RUS8036,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Dagestan",Buynaksk,,Buynaksk,42.819,47.1192,1,"RIA Novosti",National,"On 8 April 2022, people gathered in Buynaksk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,19700
UKR55402,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ukraine)",,Protesters,,,,"Protesters only",,804,Europe,Ukraine,Vinnytsia,Vinnytskyi,Vinnytska,Vinnytsia,49.2296,28.4659,1,"Suspilne Media",National,"On 8 April 2022, around 30 people protested in the European square in Vinnytsia against Russian military aggression in Ukraine, in support of the Ukrainian armed forces, and in support of the people living in Mariupol.",0,"crowd size=around 30",1680633821,14410
RUS8033,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)","KPRF: Communist Party of the Russian Federation",Protesters,,,,"Protesters only",,643,Europe,Russia,Kursk,Kursk,,Kursk,51.7373,36.1873,1,KPRF,Other,"On 8 April 2022, over a dozen cars participated in a motor rally organized by the Communist Party of the Russian Federation in Kursk to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=over a dozen cars",1722376574,12895
UKR55398,"08 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ukraine)",,Protesters,,,,"Protesters only",,804,Europe,Ukraine,Lviv,Lvivskyi,Lvivska,Lviv,49.8407,24.0305,1,"Suspilne Media",National,"On 8 April 2022, locals protested outside the Russian consulate office in Lviv, condemning the Russian aggression against Ukraine and civilians and the looting conducting by the Russian army.",0,"crowd size=no report",1726526235,11283
RUS7995,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Amur,Belogorsk,,Belogorsk,50.9211,128.4779,1,Amur28.info,Subnational,"On 7 April 2022, over 600 people gathered in Belogorsk to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=over 600",1680633675,3386
RUS8017,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Pskov,"Velikie Luki",,"Velikiye Luki",56.34,30.5451,1,Baikal24,National,"On 7 April 2022, over 400 people gathered in Velikiye Luki to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=over 400",1680633675,8293
RUS8030,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Voronezh,Voronezh,,Voronezh,51.672,39.1843,1,Bloknot-Voronezh,Subnational,"On 7 April 2022, hundreds of people gathered in Voronezh to show support for the independence of the Moscow-backed separatist Donbass regions.",0,"crowd size=hundreds",1680633675,14524
RUS8027,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Udmurt Republic",Izhevsk,,Izhevsk,56.8498,53.2045,1,"Delovoy Kvadrat",Subnational,"On 7 April 2022, people gathered in Izhevsk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,19233
RUS8014,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Murmansk,Murmansk,,Murmansk,68.9792,33.0925,1,"GTRK Murmansk",Subnational,"On 7 April 2022, people gathered in Murmansk to show support for the independence of the Moscow-backed separatist Donbass regions and the Russian military invasion of Ukraine.",0,"crowd size=no report",1680633675,5187
RUS8010,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Kirov,Kirov,,Kirov,58.5967,49.6601,1,"GTRK Vyatka",Subnational,"On 7 April 2022, people gathered in Kirov to show support for the independence of the Moscow-backed separatist Donbass regions and the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,9356
RUS8022,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Tatarstan",Kazan,,Kazan,55.7887,49.1221,1,Kazan24,Subnational,"On 7 April 2022, over 100 people gathered in Kazan to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=over 100",1680633675,13460
RUS8007,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Khanty-Mansi,Khanty-Mansiysk,,Khanty-Mansiysk,61.0042,69.0019,1,"Khanty-Mansiysk city administration",Subnational,"On 7 April 2022, 540 people gathered in Khanty-Mansiysk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=540",1680633675,4861
RUS8001,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Ivanovo,Kineshma,,Kineshma,57.4405,42.1184,1,Kineshmec.ru,Subnational,"On 7 April 2022, people gathered in Kineshma to show support for the Russian armed forces taking part in the Russian military invasion in Ukraine.",0,"crowd size=no report",1680633675,6360
RUS8021,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Republic of Komi",Syktyvkar,,Syktyvkar,61.6764,50.8099,1,KomiInform,Subnational,"On 7 April 2022, over 300 people gathered in Syktyvkar to show support for the Russian armed forces that are taking part in the Russian military invasion in Ukraine.",0,"crowd size=over 300",1680633675,11582
RUS8005,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Khabarovsk,Khabarovsk,,Khabarovsk,48.4827,135.0838,1,"Komsomolskaya Pravda",National,"On 7 April 2022, over 400 people gathered in Khabarovsk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=over 400",1680633675,6990
RUS7996,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Astrakhan,Astrakhan,,Astrakhan,46.3497,48.0408,1,"Life News",National,"On 7 April 2022, 450 people gathered in Astrakhan to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=450",1680633675,9435
RUS8004,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Kemerovo,Mezhdurechenskiy,,Mezhdurechensk,53.6841,88.0603,1,"Life News",National,"On 7 April 2022, 400 people gathered in Mezhdurechensk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=400",1680633675,4633
RUS8000,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Irkutsk,Irkutsk,,Irkutsk,52.2978,104.2964,1,"Life News",National,"On 7 April 2022, 600 people gathered in Irkutsk to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=600",1680633675,12740
RUS8003,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,Kamchatka,Elizovskiy,,Yelizovo,53.1888,158.3825,1,"Life News",National,"On 7 April 2022, 1,500 people gathered in Yelizovo to show support for the independence of the Moscow-backed separatist Donbass regions and for the Russian military invasion in Ukraine.",0,"crowd size=1,500",1680633675,6369
RUS8002,"07 April 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Russia)",,Protesters,,,,"Protesters only",,643,Europe,Russia,"Jewish Autonomous Oblast",Birobidzhan,,Birobidzhan,48.7818,132.9213,1,"Live Birobidzhan",Subnational,"On 7 April 2022, several hundred people gathered in Birobidzhan to show support for the Russian military invasion in Ukraine.",0,"crowd size=several hundred",1680633675,3222
